Date,tavg,pcp,county
201806,63.8,2.41,Tompkins
201807,70.8,5.71,Tompkins
201808,69.9,5.38,Tompkins
201809,63.8,5.96,Tompkins
201810,48,5.27,Tompkins
201811,33.4,4.63,Tompkins
201812,29.8,2.54,Tompkins
201901,20.5,3.56,Tompkins
201902,26.1,1.69,Tompkins
201903,29.9,1.44,Tompkins
201904,44.8,3.58,Tompkins
201905,54.9,4.95,Tompkins
201906,63.1,5.27,Tompkins
201907,71.1,4.25,Tompkins
201908,66.1,4.08,Tompkins
201909,60.4,1.91,Tompkins
201910,50,5.95,Tompkins
201911,33.6,2.82,Tompkins
201912,28,3.7,Tompkins
202001,28.6,2.77,Tompkins
202002,27.2,2.98,Tompkins
202003,37.9,2.23,Tompkins
202004,40.5,2.92,Tompkins
202005,54.2,4.08,Tompkins
202006,65,2.26,Tompkins
202007,73,3.84,Tompkins
202008,69.3,3.25,Tompkins
202009,59.7,1.79,Tompkins
202010,49.7,3.79,Tompkins
202011,42.5,2.47,Tompkins
202012,30,4.27,Tompkins
202101,25.2,1.94,Tompkins
202102,22.4,2.44,Tompkins
202103,36,1.27,Tompkins
202104,44.9,3.65,Tompkins
202105,54.6,4.06,Tompkins
202106,67.4,4.26,Tompkins
202107,68.1,6.54,Tompkins
202108,70.4,6.84,Tompkins
202109,62.2,5.04,Tompkins
202110,55.6,7.57,Tompkins
202111,37.1,2.67,Tompkins
202112,33.8,2.51,Tompkins
202201,16.8,1.65,Tompkins
202202,24.6,2.85,Tompkins
202203,34.6,3.02,Tompkins
202204,44.1,3.13,Tompkins
202205,58.5,2.14,Tompkins
202206,63.9,3.54,Tompkins
202207,70.1,2.13,Tompkins
202208,69.5,4.17,Tompkins
202209,60.6,5.82,Tompkins
202210,48.6,0.85,Tompkins
202211,41.3,3.87,Tompkins
202212,28.6,3.51,Tompkins
202301,32,3.84,Tompkins
202302,30.1,1.41,Tompkins
202303,33.3,2.61,Tompkins
202304,48.5,3.14,Tompkins
202305,53,2.34,Tompkins
202306,63,5.88,Tompkins
202307,70.8,5.59,Tompkins
202308,65,4.57,Tompkins
202309,60.8,1.61,Tompkins
202310,52.8,3.66,Tompkins
202311,36.7,1.48,Tompkins
202312,35.6,5.71,Tompkins
202401,27.3,4.52,Tompkins
202402,31.8,1.15,Tompkins
202403,38,3.5,Tompkins
202404,46,3.93,Tompkins
202405,60.4,2.94,Tompkins
202406,66.7,4.88,Tompkins
202407,71,2.94,Tompkins
202408,66.6,5.13,Tompkins
202409,62.3,2.3,Tompkins
202410,50,1.74,Tompkins
202411,41.4,3.23,Tompkins
202412,27.7,2.85,Tompkins
202501,20.8,0.92,Tompkins
202502,24.1,2.81,Tompkins
202503,38.6,2.01,Tompkins
202504,46.1,2.78,Tompkins
202505,55.1,5.56,Tompkins
202506,67,5.35,Tompkins
202507,72,2.94,Tompkins
202508,65.8,2.52,Tompkins
202509,61.1,1.54,Tompkins
202510,49.3,4.43,Tompkins
202511,37.4,2.35,Tompkins
202512,24.3,1.84,Tompkins
201601,26,2.04,Ulster
201602,30,5.14,Ulster
201603,41.4,1.29,Ulster
201604,44.9,2.52,Ulster
201605,56.8,3.09,Ulster
201606,65.6,3.06,Ulster
201607,71.8,6.32,Ulster
201608,71.3,4.12,Ulster
201609,64.1,1.78,Ulster
201610,50.9,3.23,Ulster
201611,41.4,3.95,Ulster
201612,29.3,4.01,Ulster
201701,29.8,3.97,Ulster
201702,32.9,2.79,Ulster
201703,30.9,4.24,Ulster
201704,51.3,4.72,Ulster
201705,55,5.75,Ulster
201706,65,3.89,Ulster
201707,69.2,4.13,Ulster
201708,66.3,4.41,Ulster
201709,63.3,2.38,Ulster
201710,55.9,6.39,Ulster
201711,38,1.1,Ulster
201712,25.6,2.04,Ulster
201801,21.9,3.9,Ulster
201802,31.9,4.69,Ulster
201803,32.3,3.46,Ulster
201804,40.7,4.08,Ulster
201805,61.1,3.39,Ulster
201806,64.7,2.92,Ulster
201807,72,7.85,Ulster
201808,71.6,7.23,Ulster
201809,63.8,8.94,Ulster
201810,49.4,4.92,Ulster
201811,35.5,8.39,Ulster
201812,30.9,4.56,Ulster
201901,23.1,5.85,Ulster
201902,27.5,2.67,Ulster
201903,32.8,2.09,Ulster
201904,47.9,5.07,Ulster
201905,56.1,5.66,Ulster
201906,64.4,3.87,Ulster
201907,72.5,3.47,Ulster
201908,68,4.7,Ulster
201909,61.6,1.41,Ulster
201910,51.4,7.34,Ulster
201911,34.9,3.76,Ulster
201912,29.1,5.29,Ulster
202001,30.2,1.91,Ulster
202002,31.3,3.11,Ulster
202003,40.1,2.9,Ulster
202004,42.9,4.01,Ulster
202005,55.7,3.94,Ulster
202006,66.5,3.18,Ulster
202007,74,4.22,Ulster
202008,70.4,5.96,Ulster
202009,61.1,3.95,Ulster
202010,51,3.91,Ulster
202011,43.8,4.46,Ulster
202012,31.6,4.67,Ulster
202101,25.9,2.05,Ulster
202102,24.9,3.88,Ulster
202103,37.1,2.75,Ulster
202104,47.7,3.14,Ulster
202105,55.9,5.03,Ulster
202106,67.8,2.51,Ulster
202107,69.8,8.91,Ulster
202108,71.3,5.8,Ulster
202109,62.9,9.7,Ulster
202110,56.2,7.72,Ulster
202111,37.8,2.48,Ulster
202112,34.9,2.18,Ulster
202201,20.3,1.98,Ulster
202202,27.5,4.21,Ulster
202203,36.4,3.23,Ulster
202204,45.6,6.89,Ulster
202205,59.6,3.63,Ulster
202206,64.1,3.83,Ulster
202207,72,1.84,Ulster
202208,72.8,2.38,Ulster
202209,61.6,6.48,Ulster
202210,49.7,4.34,Ulster
202211,41.8,3.41,Ulster
202212,30,5.28,Ulster
202301,34.1,4.26,Ulster
202302,31,1.56,Ulster
202303,35.7,3.56,Ulster
202304,50,5.01,Ulster
202305,55,1.96,Ulster
202306,63.8,4.71,Ulster
202307,72.4,8.98,Ulster
202308,67.2,6.38,Ulster
202309,62.5,7.87,Ulster
202310,54.5,4.18,Ulster
202311,37.6,2.29,Ulster
202312,36,7.61,Ulster
202401,28.6,6.19,Ulster
202402,31.5,1.7,Ulster
202403,40,7.34,Ulster
202404,47.3,4.51,Ulster
202405,60.5,4.99,Ulster
202406,67.7,3.97,Ulster
202407,72.9,3.63,Ulster
202408,68.6,5.83,Ulster
202409,60.7,1.67,Ulster
202410,52,0.86,Ulster
202411,43,4.02,Ulster
202412,27.5,4.13,Ulster
202501,22.2,1.03,Ulster
202502,25.1,3.11,Ulster
202503,39.3,2.69,Ulster
202504,47.7,4.38,Ulster
202505,56.7,9.42,Ulster
202506,67.1,4.72,Ulster
202507,73.7,3.87,Ulster
202508,66.1,4.06,Ulster
202509,62.1,3.35,Ulster
202510,50.7,3.78,Ulster
202511,37.4,2.83,Ulster
202512,25.2,3.37,Ulster
201601,21.6,1.46,Warren
201602,24.4,5.42,Warren
201603,35.6,2.98,Warren
201604,40.3,2.44,Warren
201605,54.8,2.83,Warren
201606,62.9,2.8,Warren
201607,68.9,3.66,Warren
201608,68.4,5.04,Warren
201609,61,1.85,Warren
201610,48.6,3.3,Warren
201611,38.1,3.21,Warren
201612,25.3,3.36,Warren
201701,26,3.07,Warren
201702,28,4.01,Warren
201703,25.4,3.37,Warren
201704,47,4.78,Warren
201705,52.8,6.5,Warren
201706,61.9,4.79,Warren
201707,65.8,6.35,Warren
201708,63.8,2.46,Warren
201709,60.8,2.97,Warren
201710,52.7,4.05,Warren
201711,33.9,2.11,Warren
201712,19.5,3.21,Warren
201801,16.6,3.74,Warren
201802,25.3,2.67,Warren
201803,29.8,2.63,Warren
201804,36.3,5.52,Warren
201805,57.5,1.61,Warren
201806,60.8,3.67,Warren
201807,70,3.61,Warren
201808,69,4.23,Warren
201809,61.3,4.27,Warren
201810,45.7,3.57,Warren
201811,31.4,7.45,Warren
201812,25.6,3.37,Warren
201901,16.8,5.57,Warren
201902,20.7,3.08,Warren
201903,27.3,1.54,Warren
201904,42.1,6.45,Warren
201905,52.5,5.46,Warren
201906,61.6,5.74,Warren
201907,69.7,2.56,Warren
201908,64.8,4.5,Warren
201909,57.4,2.69,Warren
201910,47.7,8.11,Warren
201911,30.7,4.92,Warren
201912,24,3.9,Warren
202001,24.5,2.97,Warren
202002,23,3.53,Warren
202003,33.7,3.4,Warren
202004,40.2,3.68,Warren
202005,53,2.66,Warren
202006,63.2,2.39,Warren
202007,70.9,2.82,Warren
202008,66.3,6.58,Warren
202009,57,3.22,Warren
202010,46.6,3.08,Warren
202011,38.1,2.9,Warren
202012,27.5,5.03,Warren
202101,21.1,1.95,Warren
202102,19.6,2.13,Warren
202103,31.3,1.5,Warren
202104,44.3,4.87,Warren
202105,54,2.01,Warren
202106,65.4,4.83,Warren
202107,65.6,8.87,Warren
202108,68.6,5.57,Warren
202109,59.8,4.16,Warren
202110,52.1,5.61,Warren
202111,34.5,2.92,Warren
202112,29,3.33,Warren
202201,13,1.28,Warren
202202,20.6,4.3,Warren
202203,30.4,3.48,Warren
202204,42,6.09,Warren
202205,57.1,2.32,Warren
202206,61.9,3.25,Warren
202207,67.7,3.8,Warren
202208,68.8,3.54,Warren
202209,58.3,4.33,Warren
202210,47.2,2.52,Warren
202211,39.1,3.35,Warren
202212,27,6.1,Warren
202301,28.3,4.26,Warren
202302,23.4,2.09,Warren
202303,30.3,3.99,Warren
202304,45.7,3.83,Warren
202305,52.6,2.64,Warren
202306,61.3,3.45,Warren
202307,69.8,8.11,Warren
202308,64.2,6.9,Warren
202309,60.6,1.98,Warren
202310,51.7,5.33,Warren
202311,33.1,3.2,Warren
202312,32.1,6.91,Warren
202401,23.4,5.78,Warren
202402,27.4,0.74,Warren
202403,35,5.66,Warren
202404,43.4,3.63,Warren
202405,59,3.42,Warren
202406,64.6,4.97,Warren
202407,70.6,3.73,Warren
202408,65.7,5.06,Warren
202409,60.3,2.31,Warren
202410,48.3,1.63,Warren
202411,39.7,3.23,Warren
202412,24.4,3.71,Warren
202501,18.7,1.01,Warren
202502,19.6,3.74,Warren
202503,34.3,3.78,Warren
202504,43.2,3.39,Warren
202505,54.1,6.5,Warren
202506,64.4,3.2,Warren
202507,70.4,3.45,Warren
202508,64.7,2.17,Warren
202509,59.4,3.26,Warren
202510,48.5,4.72,Warren
202511,34.6,2.59,Warren
202512,20.2,2.9,Warren
201601,24.5,1.16,Washington
201602,27.3,4.34,Washington
201603,38.9,2.32,Washington
201604,42.9,2.13,Washington
201605,57.5,2.9,Washington
201606,66.2,2.86,Washington
201607,71.6,3.29,Washington
201608,70.8,4.24,Washington
201609,63.2,2.24,Washington
201610,50.9,3.37,Washington
201611,39.5,2.75,Washington
201612,28.1,2.86,Washington
201701,29.2,2.37,Washington
201702,30.7,2.83,Washington
201703,28.8,2.78,Washington
201704,49.8,3.64,Washington
201705,55.3,5.95,Washington
201706,64.6,4.78,Washington
201707,68.4,4.98,Washington
201708,66.3,2.54,Washington
201709,63,3.16,Washington
201710,54.9,3.3,Washington
201711,36.7,1.51,Washington
201712,22,2.33,Washington
201801,19.3,2.76,Washington
201802,27.9,2.64,Washington
201803,32.1,2.32,Washington
201804,39.2,3.87,Washington
201805,60.2,1.56,Washington
201806,63.4,3.7,Washington
201807,72.4,4.08,Washington
201808,71.4,5.02,Washington
201809,63.6,3.98,Washington
201810,48.3,3.41,Washington
201811,34.2,5.91,Washington
201812,28.9,3.46,Washington
201901,20,4.56,Washington
201902,23.6,2.44,Washington
201903,30.9,1.32,Washington
201904,45,5.51,Washington
201905,55.2,4.58,Washington
201906,64.1,5.27,Washington
201907,72.2,2.99,Washington
201908,67.5,3.59,Washington
201909,59.4,2.22,Washington
201910,50.1,6.97,Washington
201911,33,3.39,Washington
201912,26.3,3.3,Washington
202001,26.9,1.96,Washington
202002,25.5,2.82,Washington
202003,36.6,2.69,Washington
202004,42.5,3.63,Washington
202005,55.4,2.56,Washington
202006,66.1,2.22,Washington
202007,73.8,3.58,Washington
202008,68.6,5.8,Washington
202009,59.3,3.01,Washington
202010,49.4,3.03,Washington
202011,40.4,2.83,Washington
202012,29.7,2.99,Washington
202101,23.1,1.53,Washington
202102,21.9,1.74,Washington
202103,34.4,1.26,Washington
202104,46.5,3.84,Washington
202105,56,2.49,Washington
202106,68,4.97,Washington
202107,68.1,7.77,Washington
202108,71,4.4,Washington
202109,61.7,4.64,Washington
202110,54,5.45,Washington
202111,36.6,2.71,Washington
202112,32.4,2.84,Washington
202201,16.4,1.09,Washington
202202,23.7,3.18,Washington
202203,33.7,3.08,Washington
202204,44.6,5.15,Washington
202205,59.7,2.34,Washington
202206,64.4,2.47,Washington
202207,70.8,3.66,Washington
202208,71.2,3.38,Washington
202209,60.3,4.54,Washington
202210,49.4,2.55,Washington
202211,41.3,3.5,Washington
202212,29,4.17,Washington
202301,30.7,3.66,Washington
202302,26.4,1.33,Washington
202303,33.3,2.77,Washington
202304,48.7,3.1,Washington
202305,54.9,2.11,Washington
202306,63.8,4.38,Washington
202307,72.7,6.52,Washington
202308,66.9,6.23,Washington
202309,62.7,2.26,Washington
202310,54.1,4.39,Washington
202311,35.8,2.52,Washington
202312,34.8,5.38,Washington
202401,25.5,4.18,Washington
202402,30,0.67,Washington
202403,37.6,5.05,Washington
202404,45.8,2.97,Washington
202405,61.3,3.17,Washington
202406,67.4,4.22,Washington
202407,73.5,3.7,Washington
202408,68,4.62,Washington
202409,62.2,1.96,Washington
202410,50.5,1.4,Washington
202411,41.2,2.85,Washington
202412,26.7,3.62,Washington
202501,21.2,1,Washington
202502,21.8,2.89,Washington
202503,37.6,2.99,Washington
202504,46,3.72,Washington
202505,56.6,7.13,Washington
202506,67.1,3.52,Washington
202507,73.1,2.6,Washington
202508,67.2,1.37,Washington
202509,61.4,2.87,Washington
202510,50.4,4.78,Washington
202511,36.8,2.79,Washington
202512,23,3.01,Washington
201601,25.7,1.52,Wayne
201602,27.9,3.87,Wayne
201603,38.5,1.71,Wayne
201604,40.7,1.44,Wayne
201605,55.9,2.67,Wayne
201606,65.5,2.01,Wayne
201607,72.4,1.72,Wayne
201608,73.5,2.94,Wayne
201609,64.7,3.09,Wayne
201610,52.5,6.99,Wayne
201611,42.8,2.77,Wayne
201612,30,2.64,Wayne
201701,29.8,2.97,Wayne
201702,33.1,2.1,Wayne
201703,30.1,2.84,Wayne
201704,49.1,4.85,Wayne
201705,54.4,4.36,Wayne
201706,65.7,3.13,Wayne
201707,69.3,4.61,Wayne
201708,67.2,3.47,Wayne
201709,63.4,2.01,Wayne
201710,56.2,5.66,Wayne
201711,38.4,3.16,Wayne
201712,25.4,2.3,Wayne
201801,21.6,3.2,Wayne
201802,31.2,1.92,Wayne
201803,30.5,2.36,Wayne
201804,38.1,2.71,Wayne
201805,61,1.98,Wayne
201806,64.8,2.79,Wayne
201807,72.4,3,Wayne
201808,71.7,4.94,Wayne
201809,64.9,2.86,Wayne
201810,49.3,4.04,Wayne
201811,35.2,4.51,Wayne
201812,31.8,2.49,Wayne
201901,22,3.12,Wayne
201902,25.8,2.36,Wayne
201903,30.6,1.18,Wayne
201904,44.2,2.33,Wayne
201905,53.6,4.1,Wayne
201906,63.1,4.85,Wayne
201907,71.7,3.56,Wayne
201908,67.8,3.91,Wayne
201909,61.8,3.11,Wayne
201910,51.1,3.93,Wayne
201911,34.9,2.3,Wayne
201912,29.8,3.83,Wayne
202001,29.5,2.55,Wayne
202002,27.3,2.5,Wayne
202003,38.7,1.79,Wayne
202004,41.4,2.12,Wayne
202005,54.7,3.15,Wayne
202006,67,1.58,Wayne
202007,74.4,3.2,Wayne
202008,70.3,3.27,Wayne
202009,61.2,1.94,Wayne
202010,50.5,3,Wayne
202011,45,1.81,Wayne
202012,32.2,2.93,Wayne
202101,27.2,1.78,Wayne
202102,22.8,1.44,Wayne
202103,37.3,0.79,Wayne
202104,46.5,2.08,Wayne
202105,55.5,1.75,Wayne
202106,68.6,2.6,Wayne
202107,68.3,6.58,Wayne
202108,71.9,4.47,Wayne
202109,63.2,2.32,Wayne
202110,56.4,5.58,Wayne
202111,39.7,2.35,Wayne
202112,35.7,1.66,Wayne
202201,18,2.25,Wayne
202202,25.2,2.97,Wayne
202203,35.8,2.17,Wayne
202204,44.7,2.96,Wayne
202205,59,1.87,Wayne
202206,65.4,3.03,Wayne
202207,70.6,2.39,Wayne
202208,70.9,3.38,Wayne
202209,61.8,4.23,Wayne
202210,50.3,0.82,Wayne
202211,43.3,3.17,Wayne
202212,31.1,2.29,Wayne
202301,32.3,3.21,Wayne
202302,30,2.11,Wayne
202303,33.5,3.17,Wayne
202304,48.8,3.91,Wayne
202305,53.5,2.08,Wayne
202306,64.2,3.59,Wayne
202307,71.4,4.33,Wayne
202308,67,2.97,Wayne
202309,62.3,1.97,Wayne
202310,54.3,2,Wayne
202311,38.7,2.06,Wayne
202312,38.1,3.64,Wayne
202401,28.7,4.13,Wayne
202402,32.5,0.61,Wayne
202403,38.4,2.16,Wayne
202404,46.7,3.57,Wayne
202405,60.7,2.55,Wayne
202406,67.6,3.74,Wayne
202407,71.7,3.55,Wayne
202408,68.8,4.74,Wayne
202409,64.3,2.54,Wayne
202410,52.4,2.27,Wayne
202411,43.7,3.07,Wayne
202412,30.7,2.41,Wayne
202501,22.9,1.22,Wayne
202502,24,2.78,Wayne
202503,39.1,1.25,Wayne
202504,46.3,2.57,Wayne
202505,54.7,4.89,Wayne
202506,68.3,2.9,Wayne
202507,72.9,1.81,Wayne
202508,68,2.89,Wayne
202509,62.2,0.93,Wayne
202510,51.5,3.39,Wayne
202511,38.8,2.77,Wayne
202512,26.5,2.67,Wayne
201601,30.8,2.43,Westchester
201602,34.7,4.56,Westchester
201603,45.8,1.16,Westchester
201604,49.7,2.63,Westchester
201605,60.4,3.44,Westchester
201606,69.6,2.03,Westchester
201607,76.8,5.71,Westchester
201608,76.2,2.52,Westchester
201609,68.3,1.63,Westchester
201610,55.8,3.45,Westchester
201611,46,4.36,Westchester
201612,34.6,3.11,Westchester
201701,34.8,3.38,Westchester
201702,37.2,1.89,Westchester
201703,36.2,3.75,Westchester
201704,54.3,4.32,Westchester
201705,58.4,5.52,Westchester
201706,69.6,2.83,Westchester
201707,74.2,4.66,Westchester
201708,71.5,2.75,Westchester
201709,67.9,2.32,Westchester
201710,61.2,5.29,Westchester
201711,42.9,1.36,Westchester
201712,31.3,1.68,Westchester
201801,27.2,2.81,Westchester
201802,37.3,5.32,Westchester
201803,37.4,3.33,Westchester
201804,45.4,4.99,Westchester
201805,64.6,3.3,Westchester
201806,69.1,3.72,Westchester
201807,75.9,5.95,Westchester
201808,76.5,7.18,Westchester
201809,68.4,7.21,Westchester
201810,54.8,4.62,Westchester
201811,41.1,7.24,Westchester
201812,36.2,5.55,Westchester
201901,29.1,4.87,Westchester
201902,32.8,2.78,Westchester
201903,37.8,2.65,Westchester
201904,52.1,5.04,Westchester
201905,60,6.24,Westchester
201906,69.1,3.76,Westchester
201907,77.4,6.26,Westchester
201908,73.1,2.71,Westchester
201909,66.9,0.81,Westchester
201910,57,7.47,Westchester
201911,40,2.31,Westchester
201912,34.8,5.83,Westchester
202001,35.5,1.92,Westchester
202002,36.6,2.59,Westchester
202003,44.1,3.22,Westchester
202004,47.5,4.5,Westchester
202005,58.2,2.46,Westchester
202006,71.1,1.83,Westchester
202007,78.4,5.9,Westchester
202008,74.7,3.34,Westchester
202009,65.7,3.55,Westchester
202010,55.4,4.43,Westchester
202011,48.2,3.93,Westchester
202012,35.5,3.59,Westchester
202101,31.1,1.61,Westchester
202102,30.1,3.33,Westchester
202103,41.6,2.34,Westchester
202104,51.4,2.66,Westchester
202105,59.6,4.58,Westchester
202106,71.6,2.69,Westchester
202107,74,6.71,Westchester
202108,75.3,5.51,Westchester
202109,67.6,8.72,Westchester
202110,60,6.37,Westchester
202111,43,1.41,Westchester
202112,40,1.48,Westchester
202201,26.5,2.69,Westchester
202202,32.7,3.06,Westchester
202203,41.6,2.33,Westchester
202204,49.9,5.85,Westchester
202205,63,4.46,Westchester
202206,68.9,3.77,Westchester
202207,77.3,2.69,Westchester
202208,77.3,1.35,Westchester
202209,67.2,4.38,Westchester
202210,54.3,4.62,Westchester
202211,46.8,3.12,Westchester
202212,34.4,4.63,Westchester
202301,39.7,4.78,Westchester
202302,35.9,1,Westchester
202303,40.9,3.4,Westchester
202304,53.9,5.84,Westchester
202305,59.1,2.73,Westchester
202306,67.8,2.3,Westchester
202307,77.1,7.79,Westchester
202308,72.2,5.75,Westchester
202309,67.1,10.7,Westchester
202310,58.2,4.35,Westchester
202311,42.2,2.74,Westchester
202312,40.5,7.38,Westchester
202401,33.3,6.2,Westchester
202402,35.2,1.88,Westchester
202403,44.6,7.57,Westchester
202404,51.2,4.2,Westchester
202405,63.2,4.73,Westchester
202406,72.6,2.76,Westchester
202407,77.2,4.06,Westchester
202408,73.2,8.26,Westchester
202409,65.8,1.04,Westchester
202410,57.2,0.08,Westchester
202411,48,3.16,Westchester
202412,34.1,4.41,Westchester
202501,28.1,0.59,Westchester
202502,31.5,2.11,Westchester
202503,44,3.91,Westchester
202504,52.7,2.84,Westchester
202505,61.3,6.11,Westchester
202506,72.1,2.35,Westchester
202507,78.3,5.32,Westchester
202508,71.8,2.57,Westchester
202509,67.1,2.14,Westchester
202510,56.1,5.46,Westchester
202511,43.4,1.65,Westchester
202512,30.6,3.25,Westchester
201601,23.7,1.76,Wyoming
201602,27,3.45,Wyoming
201603,38.2,2.18,Wyoming
201604,40.9,2.02,Wyoming
201605,55.1,1.94,Wyoming
201606,63.9,2.54,Wyoming
201607,70,2.38,Wyoming
201608,71.6,4.18,Wyoming
201609,63.9,3.31,Wyoming
201610,52,5.55,Wyoming
201611,41.5,2.05,Wyoming
201612,28.1,3.64,Wyoming
201701,28.2,3.22,Wyoming
201702,32.6,3.11,Wyoming
201703,30.3,3.22,Wyoming
201704,49.4,6.07,Wyoming
201705,54,5.74,Wyoming
201706,64.5,4.07,Wyoming
201707,67.8,6.05,Wyoming
201708,65.2,4.09,Wyoming
201709,62.2,2.32,Wyoming
201710,54.9,5.76,Wyoming
201711,36.5,5.17,Wyoming
201712,23.5,3.25,Wyoming
201801,19.3,2.93,Wyoming
201802,30.3,2.7,Wyoming
201803,28.4,2.61,Wyoming
201804,37.3,3.61,Wyoming
201805,61.8,2.58,Wyoming
201806,63.9,4.12,Wyoming
201807,70.7,4.57,Wyoming
201808,69.6,5.31,Wyoming
201809,64.4,3.99,Wyoming
201810,48.3,6,Wyoming
201811,33,5.03,Wyoming
201812,30.4,2.38,Wyoming
201901,19.9,3.5,Wyoming
201902,24.8,2.45,Wyoming
201903,29.4,1.73,Wyoming
201904,44.2,3.52,Wyoming
201905,54.3,3.88,Wyoming
201906,62.6,5.05,Wyoming
201907,70.4,2.66,Wyoming
201908,66.4,4.17,Wyoming
201909,61.4,3.47,Wyoming
201910,50.9,4.66,Wyoming
201911,33,3.15,Wyoming
201912,29.4,3.73,Wyoming
202001,28.8,2.68,Wyoming
202002,26.4,3.38,Wyoming
202003,38.9,2.68,Wyoming
202004,40.7,3.07,Wyoming
202005,54.1,3.89,Wyoming
202006,65.4,2.28,Wyoming
202007,72.5,5.25,Wyoming
202008,68,2.78,Wyoming
202009,59.8,2.18,Wyoming
202010,49,4.52,Wyoming
202011,43.3,2.13,Wyoming
202012,29.9,3.52,Wyoming
202101,25.7,1.98,Wyoming
202102,20.8,1.73,Wyoming
202103,37.2,1.32,Wyoming
202104,45.8,3.24,Wyoming
202105,54.2,2.51,Wyoming
202106,67.8,3.27,Wyoming
202107,67.5,6.99,Wyoming
202108,70.4,3.98,Wyoming
202109,62,4.95,Wyoming
202110,55.6,6.73,Wyoming
202111,37.8,2.23,Wyoming
202112,34.1,2.51,Wyoming
202201,17,2.54,Wyoming
202202,24.1,3.91,Wyoming
202203,34.6,2.14,Wyoming
202204,44,3.23,Wyoming
202205,58.4,2.91,Wyoming
202206,64.7,2.47,Wyoming
202207,69.2,4.79,Wyoming
202208,68.6,3.26,Wyoming
202209,60.7,5.47,Wyoming
202210,48.8,1.96,Wyoming
202211,41.4,4.67,Wyoming
202212,28.8,3.04,Wyoming
202301,30.9,3.83,Wyoming
202302,30.2,2.4,Wyoming
202303,32.5,3.32,Wyoming
202304,48.5,3.46,Wyoming
202305,53.7,1.92,Wyoming
202306,62.8,2.2,Wyoming
202307,69.7,5.09,Wyoming
202308,65.3,2.62,Wyoming
202309,61.4,1.59,Wyoming
202310,52.6,3.42,Wyoming
202311,37.1,2.21,Wyoming
202312,36.1,3.3,Wyoming
202401,26.7,3.85,Wyoming
202402,32,0.92,Wyoming
202403,37.8,2.45,Wyoming
202404,46.7,5.19,Wyoming
202405,60.5,3.15,Wyoming
202406,66.5,3.95,Wyoming
202407,69.5,4.08,Wyoming
202408,66.7,3.63,Wyoming
202409,63.1,3.61,Wyoming
202410,50.9,2.73,Wyoming
202411,42.2,3.19,Wyoming
202412,28.1,2.99,Wyoming
202501,19.4,1.72,Wyoming
202502,22.8,2.52,Wyoming
202503,38.1,1.99,Wyoming
202504,45.7,4,Wyoming
202505,54.1,5.75,Wyoming
202506,66.6,3.87,Wyoming
202507,71.5,2.39,Wyoming
202508,65.5,2.22,Wyoming
202509,61.6,0.92,Wyoming
202510,50.2,5.36,Wyoming
202511,36.9,3.84,Wyoming
202512,24,3.48,Wyoming
201601,25.7,1.07,Yates
201602,28.4,2.98,Yates
201603,39.3,1.2,Yates
201604,41.2,1.5,Yates
201605,56.6,2.92,Yates
201606,65.6,1.29,Yates
201607,72,1.99,Yates
201608,73.3,2.87,Yates
201609,64.9,2.31,Yates
201610,51.8,8.01,Yates
201611,42.7,1.59,Yates
201612,29.1,2.06,Yates
201701,30.1,2.07,Yates
201702,34.2,2.6,Yates
201703,30.9,3.19,Yates
201704,50.3,4.19,Yates
201705,55.1,5.4,Yates
201706,65.9,3.8,Yates
201707,69.2,6.67,Yates
201708,66.6,2.07,Yates
201709,63.1,2.64,Yates
201710,55.9,6.04,Yates
201711,37.8,2.28,Yates
201712,25,1.42,Yates
201801,21,2.52,Yates
201802,32.1,1.95,Yates
201803,30.3,1.91,Yates
201804,38.8,2.12,Yates
201805,62.5,1.74,Yates
201806,64.8,3.18,Yates
201807,71.7,4.08,Yates
201808,70.8,4.54,Yates
201809,64.6,3.8,Yates
201810,49.1,3.3,Yates
201811,34.3,3.47,Yates
201812,31.2,2.35,Yates
201901,21.7,1.92,Yates
201902,26.7,2.01,Yates
201903,31.4,0.91,Yates
201904,45.1,2.32,Yates
201905,55.4,4.1,Yates
201906,63.8,4.5,Yates
201907,71.8,3.28,Yates
201908,67.5,3,Yates
201909,62.1,1.95,Yates
201910,51.1,5.45,Yates
201911,34.6,1.86,Yates
201912,29.5,3.06,Yates
202001,30,1.71,Yates
202002,27.9,2.83,Yates
202003,39.2,2.16,Yates
202004,41.4,2.5,Yates
202005,55.1,2.49,Yates
202006,67,1.76,Yates
202007,74,4.31,Yates
202008,70,2.98,Yates
202009,60.9,1.66,Yates
202010,50.2,3.36,Yates
202011,44.4,1.43,Yates
202012,31,3.1,Yates
202101,27.1,1.19,Yates
202102,22.9,1.74,Yates
202103,37.9,0.96,Yates
202104,46.4,3.05,Yates
202105,56.2,3.22,Yates
202106,69.3,3.46,Yates
202107,68.6,6.56,Yates
202108,71.7,6.25,Yates
202109,63.1,3.59,Yates
202110,56.1,8.94,Yates
202111,39,1.48,Yates
202112,35.2,2.02,Yates
